key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
16933097,14.1,2009-08-10 18:23:24 UTC,-73.789377,40.64702,-73.817992,40.706484,3
9808712,4.9,2009-11-19 17:18:43 UTC,-73.988275,40.731613,-73.979742,40.743874,1
41064721,9.5,2014-06-06 00:34:00 UTC,-73.941887,40.838405,-73.959167,40.81955,1
15035533,2.9,2009-10-01 09:54:00 UTC,-73.99343,40.749755,-73.993523,40.749798,3
35709837,4.1,2009-11-18 08:52:00 UTC,-73.963677,40.771132,-73.95773,40.779563,2
2696994,45,2009-09-11 17:38:00 UTC,-73.981832,40.781965,-73.78211,40.644348,1
13148891,13.5,2014-09-18 07:33:52 UTC,-73.965105,40.759432,-73.987126,40.757088,1
10890070,9,2015-06-11 18:47:10 UTC,-73.99449158,40.73487854,-73.9870224,40.72230911,1
52088968,10.1,2012-03-04 20:28:22 UTC,-73.990571,40.756518,-73.956833,40.77101,1
16240931,49.8,2011-05-18 20:01:00 UTC,-73.7889,40.64221,-73.969608,40.750635,1
43411993,4.5,2012-04-17 12:10:00 UTC,-73.98077,40.764892,-73.986353,40.759912,2
8007343,4.5,2011-05-03 22:27:00 UTC,-73.979613,40.74932,-73.97827,40.758282,2
8183868,11.3,2011-09-25 00:29:00 UTC,-73.975803,40.760702,-74.007033,40.74164,2
8333704,16,2013-12-06 10:28:12 UTC,-74.002277,40.747772,-73.964069,40.767872,1
53426241,4.1,2011-10-13 21:00:11 UTC,-73.97949,40.745371,-73.983876,40.738168,1
12530144,12,2014-05-28 22:53:00 UTC,-73.996625,40.737467,-73.990902,40.71922,1
34806074,4.5,2012-02-02 19:02:01 UTC,-73.962305,40.776057,-73.974333,40.783173,1
34580374,6,2014-02-28 17:23:44 UTC,-73.953117,40.745604,-73.939566,40.748991,4
38884341,9.5,2014-03-09 11:52:00 UTC,-73.997028,40.725835,-73.987892,40.74586,1
38119264,17.5,2012-10-07 00:52:45 UTC,-73.992267,40.721407,-73.98102,40.667622,2
10313472,10.1,2009-08-04 12:47:08 UTC,-73.988939,40.74847,-73.989032,40.776987,1
32063473,6.1,2009-03-20 09:23:00 UTC,-73.98426,40.77967,-73.97,40.79428,5
45747575,7.3,2011-03-10 21:25:18 UTC,-73.989157,40.723225,-73.99504,40.739758,1
8869421,4.5,2011-12-24 15:41:04 UTC,-73.994768,40.740084,-74.003288,40.74739,1
48677190,8.9,2011-02-12 00:32:00 UTC,-73.982097,40.77378,-73.966683,40.808115,1
13254997,3.5,2013-05-10 07:40:43 UTC,-73.96804,40.792152,-73.972905,40.785615,1
36495450,8,2012-11-11 15:16:00 UTC,-0.005672,0.00179,-0.010533,-0.000132,2
15982556,8.5,2009-07-08 19:18:00 UTC,-73.895218,40.756305,-73.906163,40.734452,5
29847430,15.5,2013-09-28 13:05:00 UTC,-73.981517,40.738217,-73.981073,40.773417,1
41499441,12,2015-01-08 21:46:11 UTC,-73.97051239,40.75587082,-73.94667816,40.77487183,2
28189068,8.5,2012-05-05 13:50:15 UTC,-73.957369,40.768098,-73.976267,40.75917,1
51285461,11.7,2010-12-08 18:52:00 UTC,-74.005042,40.729678,-73.976162,40.744987,1
27986672,18.9,2011-08-25 00:23:00 UTC,-73.985115,40.753555,-73.873387,40.737742,2
21773336,31,2012-11-27 22:09:20 UTC,-74.016813,40.706307,-73.910835,40.759512,1
15194842,11.5,2014-06-04 23:52:00 UTC,-73.988768,40.736897,-73.979357,40.764392,1
25554755,7,2009-03-21 23:37:18 UTC,-73.979685,40.735587,-73.98906,40.743963,1
48161625,4.9,2010-12-06 10:06:00 UTC,-74.003123,40.727668,-73.994645,40.740548,1
19063557,6,2013-04-05 22:37:25 UTC,-73.995817,40.764327,-73.982133,40.762972,2
31357613,6,2014-04-10 23:25:41 UTC,-73.969129,40.75749,-73.978709,40.750763,1
18192623,4.5,2010-04-07 21:18:18 UTC,-73.976451,40.741785,-73.973484,40.738087,2
1272180,12,2013-05-11 22:46:00 UTC,-73.957345,40.770442,-73.992432,40.748897,1
3885829,9.5,2015-03-24 07:18:56 UTC,-74.00069427,40.73213959,-73.97188568,40.74593353,1
33625212,6,2014-02-05 23:35:00 UTC,-73.97556,40.687097,-73.95897,40.692482,6
29973752,4.1,2009-09-29 18:59:00 UTC,-73.94991,40.78029,-73.959625,40.775712,1
3023210,8,2013-12-04 07:49:00 UTC,-73.985477,40.747385,-74.001992,40.728232,1
31938778,8.5,2014-04-13 16:14:12 UTC,-73.966819,40.761831,-73.980077,40.750604,2
43182243,16.5,2011-02-10 20:42:00 UTC,-73.944663,40.787497,-73.989035,40.722105,2
32861816,11,2012-11-20 18:49:00 UTC,-73.983707,40.760923,-73.963163,40.75847,5
7975093,12.9,2010-03-16 21:30:05 UTC,-73.978982,40.761758,-73.989676,40.717705,1
33812310,12.1,2011-11-24 09:00:00 UTC,-73.962012,40.767728,-73.980597,40.776367,1
24293033,12,2012-12-30 18:12:32 UTC,-73.982236,40.742846,-73.998973,40.723203,1
9781994,10.5,2014-02-08 20:40:00 UTC,-73.939603,40.804772,-73.954177,40.772062,1
49400041,16,2015-03-23 00:28:34 UTC,-73.98659515,40.75177765,-73.91738129,40.74283981,1
246783,6.9,2012-05-31 03:41:15 UTC,-73.951598,40.713676,-73.957619,40.73205,1
29112313,5.5,2013-10-03 00:45:00 UTC,-73.985805,40.735337,-73.99298,40.7244,2
41868927,5,2014-05-17 00:05:41 UTC,-73.964365,40.756207,-73.954237,40.770501,2
28272227,6.5,2012-09-26 20:38:12 UTC,-73.983942,40.761288,-73.969825,40.756877,1
16906720,4.5,2014-08-03 22:40:00 UTC,-73.993352,40.752382,-73.99111,40.750085,1
35415248,5.7,2009-02-09 09:26:00 UTC,-73.961903,40.779412,-73.966232,40.76638,1
44801650,5.7,2010-05-23 09:51:03 UTC,-73.982521,40.777436,-73.975626,40.791789,1
15268920,6.9,2010-10-23 02:29:46 UTC,-73.949713,40.796132,-73.959352,40.809134,1
13615701,13.3,2011-09-07 17:15:00 UTC,-73.978708,40.785047,-73.939308,40.805187,1
30971488,3.3,2011-05-05 17:06:00 UTC,-73.981205,40.78086,-73.979148,40.776878,1
47091100,6,2014-06-06 11:43:00 UTC,-73.996887,40.742732,-74.003082,40.733302,5
3099944,3.7,2009-08-08 16:21:52 UTC,-73.975143,40.758953,-73.969908,40.757428,1
16234191,18.7,2009-03-05 19:36:08 UTC,-73.990232,40.760772,-74.013655,40.702175,1
36532129,4.5,2010-10-08 21:15:25 UTC,-73.962571,40.758753,-73.951877,40.766055,1
14971414,10.5,2013-12-11 07:57:00 UTC,-73.991652,40.750552,-73.987752,40.776205,5
45245191,13,2015-01-17 18:45:37 UTC,-73.98407745,40.71546173,-73.99977875,40.71826172,5
18654188,7.3,2010-08-11 04:30:00 UTC,-73.998847,40.727628,-73.987193,40.730027,1
1992048,7,2012-10-15 11:02:35 UTC,-73.996086,40.743296,-74.005754,40.725431,1
26708079,14,2014-12-22 19:15:09 UTC,-74.004217,40.752524,-73.995087,40.725446,1
54897940,4.5,2012-07-15 15:41:00 UTC,-73.974083,40.791278,-73.964113,40.797995,1
32165511,5.7,2012-06-01 11:41:19 UTC,-73.94686,40.775805,-73.956024,40.772369,1
2964122,4.1,2010-03-14 18:59:05 UTC,-73.954304,40.778963,-73.945794,40.773594,3
40084550,4.5,2010-07-30 13:06:43 UTC,-73.964729,40.772958,-73.959191,40.783183,2
7279632,8.5,2013-07-02 15:43:00 UTC,-73.99764,40.756542,-73.986075,40.776905,2
6385457,9,2013-06-09 09:03:20 UTC,-73.984312,40.76402,-73.979762,40.747675,2
46655504,8.5,2009-04-29 15:41:00 UTC,-73.947298,40.776207,-73.970898,40.755617,1
4882998,3.3,2012-01-01 12:59:01 UTC,-73.990094,40.734331,-73.984903,40.735845,1
39759378,16,2014-05-17 02:25:36 UTC,-73.983473,40.762573,-73.950124,40.808014,1
8658767,10.1,2011-08-30 10:46:51 UTC,-73.9964,40.7535,-74.0097,40.7223,1
5848143,8.1,2009-05-02 18:02:00 UTC,-73.966092,40.804095,-73.977968,40.7785,2
35993530,3.3,2010-06-22 09:17:00 UTC,0,0,0,0,1
49554762,6.1,2011-02-05 17:10:21 UTC,-73.945452,40.774312,-73.964407,40.773768,2
26265999,4.9,2011-02-01 13:36:00 UTC,-73.992347,40.7485,-73.99961,40.73837,4
53651383,16,2014-01-17 17:30:00 UTC,-73.989568,40.735817,-73.956002,40.763582,5
8205381,5.3,2011-10-23 01:25:49 UTC,-74.010399,40.730021,-74.009653,40.738823,1
22635623,5.3,2011-03-15 08:04:20 UTC,-73.954458,40.764046,-73.9687,40.760806,1
21956882,13,2015-05-19 17:18:03 UTC,-73.98197937,40.75719833,-73.98757172,40.73571014,2
42095128,5.7,2010-11-06 05:21:09 UTC,-73.95183,40.777854,-73.962751,40.758224,1
34835168,21,2014-02-22 19:09:00 UTC,-74.001067,40.72299,-73.957515,40.729315,5
43656446,4,2014-01-09 18:55:49 UTC,-73.955722,40.776681,-73.949751,40.784551,1
26638217,5.5,2015-03-12 02:39:18 UTC,-74.00270081,40.74986649,-74.00591278,40.74373245,2
41104441,32.1,2011-05-19 14:15:03 UTC,-73.863831,40.771884,-73.973299,40.756033,3
27876032,7,2015-05-27 19:56:15 UTC,-73.99006653,40.73345947,-73.9883194,40.72330093,1
23232877,20,2013-08-17 14:25:57 UTC,-73.982719,40.723414,-73.940355,40.793708,1
7729198,13,2014-05-19 20:55:00 UTC,-73.995003,40.750125,-73.961085,40.76673,1
36964235,8.9,2012-09-01 18:45:00 UTC,-74.0065,40.732352,-73.987222,40.759263,1
19162071,12.5,2015-06-03 11:47:49 UTC,-74.0005188,40.74750137,-73.98146057,40.75920868,1
53634221,9.5,2013-04-22 07:30:00 UTC,-73.991093,40.73005,-74.002755,40.74886,1
1841150,8.5,2013-03-12 19:50:00 UTC,-73.974843,40.761592,-73.991448,40.744762,1
18057541,6.5,2014-09-20 21:31:00 UTC,-74.00115,40.7311,-73.99038,40.74644,1
4409290,10.1,2009-07-26 11:32:00 UTC,-73.992238,40.724917,-74.000283,40.744378,5
1656054,5.5,2013-08-03 19:26:05 UTC,-74.006132,40.735035,-74.006993,40.742549,2
6561257,6,2013-01-31 17:24:00 UTC,-73.998362,40.740492,-74.006072,40.723807,1
47451080,7.7,2009-09-18 16:40:00 UTC,-73.984958,40.750895,-73.96659,40.764513,1
55309074,7.3,2011-01-21 17:02:00 UTC,-73.989153,40.753683,-73.998453,40.736272,5
47065484,7,2015-04-01 17:16:07 UTC,-74.00189972,40.71559143,-73.99160004,40.729702,1
3321610,30.67,2010-04-04 18:10:00 UTC,-73.980463,40.781673,-73.861568,40.768295,4
36335763,6.1,2012-08-15 09:39:27 UTC,0,0,0,0,1
4815141,6.1,2010-07-16 23:44:45 UTC,-73.976228,40.744734,-73.988649,40.727503,2
35869385,8.5,2009-01-25 00:12:00 UTC,-74.003297,40.722378,-73.988345,40.737435,1
16748717,5,2013-11-02 15:06:47 UTC,-73.951468,40.723515,-73.941652,40.725883,1
18636801,4,2012-10-17 08:29:00 UTC,-73.981405,40.784283,-73.980438,40.779778,1
42649005,2.5,2010-01-22 19:14:53 UTC,-73.98482,40.768275,-73.984827,40.768266,1
15161992,10.5,2012-05-08 10:39:10 UTC,-73.983789,40.754721,-73.995956,40.726352,1
18211612,9.3,2011-04-11 19:12:01 UTC,-74.001736,40.746067,-73.983161,40.728264,1
2262175,5.7,2012-08-10 09:13:00 UTC,-74.003982,40.74773,-73.989295,40.740937,1
52335430,10.5,2013-06-03 06:52:28 UTC,-74.007772,40.732234,-73.975604,40.751086,1
12466292,6.9,2009-08-20 02:46:02 UTC,-73.969495,40.75725,-73.992701,40.758265,1
33068274,36.9,2011-10-14 11:21:11 UTC,-73.870808,40.773748,-73.997796,40.756249,2
46367515,9.5,2013-06-10 16:47:00 UTC,-73.95671,40.768142,-73.964673,40.764887,1
32965274,18.9,2009-01-01 12:12:00 UTC,-74.016672,40.70475,-73.972527,40.78106,2
12301201,6.5,2014-07-14 11:03:27 UTC,-73.984915,40.75305,-73.976284,40.765702,1
33926636,3.7,2010-01-17 20:14:31 UTC,0,0,0,0,2
42838420,21.5,2015-01-15 07:52:26 UTC,-73.7767334,40.64535522,-73.85839844,40.67482376,1
44416225,6.5,2012-02-08 13:15:00 UTC,-73.982307,40.775682,-73.980737,40.784903,5
18384413,22,2014-10-30 22:57:31 UTC,-73.977688,40.784189,-74.000012,40.725461,1
49272974,10.9,2011-06-01 14:30:00 UTC,-74.004065,40.725723,-73.979167,40.761462,1
7006800,7,2014-01-29 17:22:44 UTC,-73.993289,40.742185,-73.980591,40.735325,1
45650136,4.9,2011-10-03 14:09:01 UTC,-73.9731,40.7586,-73.9711,40.7513,0
6887181,11.5,2013-04-05 19:28:13 UTC,-73.975623,40.745299,-74.005222,40.740699,3
20337656,5.7,2009-12-10 09:27:00 UTC,-73.97517,40.75721,-73.98455,40.747317,2
20008003,7,2015-02-20 20:16:09 UTC,-73.99613953,40.75322723,-73.98643494,40.76079941,2
25647550,7,2012-12-06 00:59:52 UTC,-73.974703,40.755037,-73.967536,40.771886,1
19727785,30.5,2014-07-18 08:50:08 UTC,-73.996217,40.723354,-73.861443,40.768152,1
33219197,34.9,2011-11-09 21:00:25 UTC,-73.9984,40.7455,-73.9466,40.6151,1
28121069,12.5,2010-11-10 16:42:00 UTC,-73.96606,40.774083,-73.990462,40.751213,1
46297646,3.3,2009-08-07 21:40:00 UTC,-74.000545,40.723307,-73.998318,40.726027,1
39299953,17,2012-11-23 21:47:20 UTC,-73.976458,40.785614,-73.974861,40.742028,4
6493536,28.9,2012-07-29 13:58:56 UTC,-73.870789,40.773584,-73.980387,40.76411,1
50188246,10.5,2010-11-26 03:49:19 UTC,-73.831832,40.764601,-73.869488,40.73363,2
8486003,9,2013-01-21 15:52:00 UTC,-73.991205,40.750367,-73.993572,40.752035,1
32629660,4.1,2010-08-11 14:05:00 UTC,-73.986375,40.768285,-73.99031,40.761555,1
30943618,9.5,2014-08-02 21:18:20 UTC,-73.977953,40.75631,-73.981669,40.779693,2
40898026,9.5,2013-09-28 22:25:00 UTC,0,0,0,0,1
50056795,12.1,2009-12-16 13:05:00 UTC,-73.959795,40.776813,-73.975737,40.751062,1
9706612,4.1,2009-12-21 20:42:00 UTC,-73.985758,40.752155,-73.979197,40.755883,1
31784933,11.7,2012-07-15 09:52:00 UTC,-73.914318,40.829338,-73.974772,40.756692,1
54136740,7,2014-01-19 13:41:29 UTC,-74.004092,40.747574,-73.992524,40.737314,1
54344603,7.7,2011-03-13 17:45:00 UTC,-74.002568,40.739732,-73.979445,40.72838,5
3759557,6.5,2015-02-14 21:06:00 UTC,-73.99660492,40.7366066,-74.00809479,40.73482895,1
18382645,3.7,2011-09-23 08:50:03 UTC,-73.991247,40.733338,-73.995758,40.726618,1
15868452,13.7,2012-03-29 16:04:00 UTC,-73.99415,40.732262,-74.003877,40.705937,6
44321733,8.9,2011-01-14 17:49:00 UTC,-73.963103,40.775245,-73.967813,40.801878,2
28234400,27.3,2011-07-27 11:52:54 UTC,-73.872919,40.774029,-73.95261,40.772608,2
52596704,6.9,2010-12-01 22:41:00 UTC,-73.970795,40.758512,-73.978947,40.736938,1
27865682,5.3,2009-11-11 04:42:11 UTC,-74.001388,40.727646,-73.982628,40.722987,1
49554940,8.5,2013-02-25 12:14:09 UTC,0,0,0,0,1
12091591,31.3,2012-05-23 09:36:00 UTC,-73.973745,40.754445,-73.8613,40.76762,1
41494306,6.1,2009-09-27 16:26:47 UTC,-73.979179,40.750104,-73.988235,40.737072,3
22274483,4.5,2009-02-16 08:59:00 UTC,-73.967083,40.793645,-73.961377,40.806468,1
3828173,4.5,2009-02-01 21:38:00 UTC,-73.964513,40.756617,-73.955247,40.768737,2
2216116,7.3,2009-01-10 17:37:15 UTC,-74.002622,40.723543,-73.997742,40.745033,3
10169415,4.5,2010-03-04 07:30:31 UTC,-73.954866,40.773301,-73.950022,40.784448,1
39404793,7,2013-04-07 12:40:56 UTC,-74.003354,40.73264,-73.992392,40.739012,1
54530200,4.1,2009-11-15 12:24:10 UTC,-74.001066,40.731742,-73.994087,40.74104,1
11761051,2.5,2011-12-29 09:49:43 UTC,-73.970088,40.765151,-73.974672,40.778483,1
709868,7.7,2011-05-25 13:22:18 UTC,-73.972829,40.749924,-73.982295,40.751383,1
14956412,10.5,2010-02-01 19:02:09 UTC,-73.872845,40.774313,-73.928625,40.75932,1
20949532,7,2015-01-31 16:30:24 UTC,-73.9953537,40.72725296,-74.01075745,40.71455002,1
37280151,24.9,2012-07-04 21:48:00 UTC,-73.993203,40.742402,-73.938462,40.850975,1
43579110,59,2014-06-07 05:33:12 UTC,-74.001215,40.733552,-74.036784,40.723756,1
2291534,10,2013-02-25 20:28:57 UTC,-73.99037,40.756265,-73.975655,40.781925,1
43830998,7.3,2010-06-18 17:36:00 UTC,-73.872043,40.766072,-73.872043,40.766072,2
55338136,8,2014-08-14 21:54:00 UTC,-73.980545,40.780222,-73.952718,40.772477,1
10771208,11.5,2013-02-27 09:31:00 UTC,-73.99662,40.73728,-73.979617,40.75597,5
20901908,7.3,2009-03-19 13:09:48 UTC,-73.972081,40.764494,-73.983933,40.755407,1
47734452,9,2015-06-02 22:12:40 UTC,-73.99376678,40.74627686,-73.98319244,40.73054504,3
46331779,11.3,2012-02-01 06:34:17 UTC,-73.963158,40.761647,-74.0056,40.751058,1
5860659,14.5,2009-12-01 16:21:00 UTC,-73.990667,40.750812,-73.949947,40.773727,2
42664496,6.9,2011-09-17 03:48:07 UTC,-73.995703,40.759293,-73.986012,40.74679,1
873495,7.7,2009-12-30 14:06:36 UTC,-74.016593,40.704757,-74.008575,40.708854,1
36786691,6.1,2011-11-10 10:14:59 UTC,-74.006529,40.733203,-73.995491,40.749422,1
51435997,6.9,2011-02-20 20:09:00 UTC,-73.976255,40.77645,-73.95609,40.771997,1
14309367,5.5,2014-11-12 14:31:00 UTC,-73.97201,40.75658,-73.96974,40.76095,1
37223120,11.3,2009-06-18 08:54:00 UTC,-73.961457,40.774247,-73.969678,40.76447,1
47857620,6.5,2012-10-29 18:03:05 UTC,-73.95603,40.813602,-73.944238,40.829708,1
35259868,9.3,2012-01-18 14:26:00 UTC,-73.983075,40.762727,-73.990695,40.750755,1
47524213,17.5,2014-04-13 09:43:00 UTC,-73.976815,40.74366,-74.014377,40.715367,6
32158256,11.5,2012-09-10 13:09:04 UTC,-73.989334,40.740517,-73.994665,40.754485,2
44089060,5,2014-05-13 23:46:00 UTC,0,0,0,0,1
38982097,8.5,2010-09-24 15:59:00 UTC,-73.95627,40.784393,-73.981557,40.774437,5
48298808,8.1,2012-06-28 23:57:00 UTC,-73.982972,40.742157,-73.964072,40.764657,1
19439749,3.7,2012-07-02 18:35:00 UTC,-73.956475,40.716922,-73.961745,40.71611,1
25034251,8.5,2014-01-05 11:59:00 UTC,-74.006965,40.716115,-73.990342,40.733747,1
12998576,8.9,2009-06-24 21:01:54 UTC,-73.986131,40.75848,-73.968974,40.751886,1
8836719,9.3,2009-03-06 15:43:03 UTC,-73.9772,40.75162,-73.954561,40.765776,1
22514899,24.5,2013-07-20 23:23:09 UTC,-73.917331,40.743288,-73.986884,40.724356,1
13784368,6.9,2011-05-27 18:33:27 UTC,-73.999439,40.733547,-73.982056,40.723975,1
30851140,9.3,2010-08-30 22:55:00 UTC,-73.988788,40.72208,-73.991235,40.750377,2
18456962,29.7,2009-10-15 13:17:00 UTC,-74.010097,40.720488,-73.872343,40.774383,1
5267830,10.5,2009-01-23 22:17:00 UTC,-73.967622,40.803072,-73.978757,40.763778,5
42209546,4.5,2011-04-14 20:10:00 UTC,-73.978362,40.752515,-73.991308,40.757537,1
28749710,12.9,2011-04-25 08:51:00 UTC,-73.950387,40.78377,-73.981762,40.756647,1
11180358,16.5,2012-01-22 03:11:40 UTC,-73.983013,40.766891,-74.007928,40.707238,1
37967798,8.5,2012-08-30 15:47:15 UTC,-73.940036,40.751195,-73.966673,40.77236,1
18953022,4,2015-03-10 22:21:03 UTC,-73.98582458,40.76898956,-73.98028564,40.76537323,2
54584229,10.9,2010-07-08 19:32:00 UTC,-74.003422,40.748835,-73.968733,40.759058,2
11778841,13.3,2011-08-17 22:25:00 UTC,-73.970165,40.751398,-74.012648,40.701698,1
1355258,6,2013-07-10 06:22:59 UTC,-73.982294,40.775521,-73.973295,40.764476,1
38379266,7,2013-04-10 19:20:00 UTC,-73.994077,40.724522,-73.982785,40.727077,1
1027485,11,2013-07-05 03:25:00 UTC,-73.971758,40.79485,-73.951142,40.774437,1
48633715,10.5,2015-05-11 17:39:32 UTC,-73.98108673,40.75873566,-73.9805603,40.74235535,2
21408617,22.6,2009-01-05 22:15:22 UTC,-73.979375,40.764941,-73.95917,40.682928,1
43850399,14.1,2010-10-13 21:38:00 UTC,-73.963102,40.77496,-73.991212,40.732817,1
11472261,11,2015-02-15 16:14:41 UTC,-73.97723389,40.77959061,-73.9962616,40.75323105,3
49633294,6.1,2009-09-15 06:16:57 UTC,-73.959605,40.782102,-73.976429,40.759629,1
53966303,13.5,2015-04-12 20:39:39 UTC,-73.98222351,40.77470016,-73.9799881,40.73662949,1
40061180,7,2015-03-11 10:07:15 UTC,-73.98316193,40.77143478,-73.99126434,40.76025772,1
21274254,3.7,2012-08-04 15:47:00 UTC,-73.984323,40.768322,-73.980722,40.770795,1
33759912,77.3,2011-06-27 22:50:26 UTC,-73.999,40.723,-74.2152,40.6271,1
34000973,4.5,2011-09-29 08:49:00 UTC,-73.971168,40.758133,-73.971168,40.758133,1
34671130,9.5,2013-01-16 15:37:00 UTC,-74.011303,40.709572,-74.010172,40.719572,1
1639225,4.1,2010-07-07 08:04:11 UTC,-73.975081,40.749152,-73.969362,40.757031,1
17824455,10,2015-04-23 16:04:52 UTC,-74.00448608,40.70713043,-73.98509216,40.72390366,1
29913062,6.5,2013-09-21 00:36:00 UTC,-73.99989,40.72182,-74.006207,40.734257,5
3357430,12.9,2009-09-25 23:11:00 UTC,-73.984017,40.76158,-73.9781,40.725133,2
28680952,11.3,2009-07-14 09:55:16 UTC,-73.980585,40.745412,-73.980832,40.769622,1
10324954,11.5,2014-09-29 22:31:31 UTC,-73.976462,40.76064,-74.005338,40.736534,1
2769915,13.3,2012-04-18 22:48:35 UTC,-74.003089,40.73328,-73.973058,40.78662,1
24071169,7,2015-01-23 13:52:40 UTC,-73.95440674,40.78690338,-73.96206665,40.77199936,1
24454063,8.9,2012-02-20 01:58:00 UTC,-73.955597,40.772603,-73.990383,40.757758,1
48831389,8.1,2009-07-14 12:04:00 UTC,-73.972657,40.780952,-73.982318,40.766453,2
5135777,4.9,2011-06-14 12:56:29 UTC,-73.978676,40.758355,-73.98286,40.766334,1
43737267,18.9,2012-01-20 19:39:00 UTC,-73.953663,40.770945,-73.925878,40.861243,1
32025617,6.9,2011-02-20 03:07:57 UTC,-73.982743,40.735234,-73.968033,40.75725,2
19733576,16.1,2010-01-25 14:25:00 UTC,-74.007357,40.705422,-73.974365,40.75978,2
15014086,4,2013-01-27 00:20:00 UTC,-73.952537,40.780965,-73.947028,40.780778,6
35874532,10.9,2011-08-27 04:17:21 UTC,-73.987656,40.760527,-73.960258,40.807535,1
37788318,16.5,2010-11-24 17:25:10 UTC,-73.957582,40.717865,-74.001594,40.719813,1
30777845,8,2013-10-23 07:34:04 UTC,-74.00629,40.735146,-74.003645,40.715726,1
4356383,10.5,2014-03-05 22:00:42 UTC,-73.999209,40.732492,-73.985762,40.762194,1
16994382,4.5,2010-02-08 18:13:20 UTC,-73.969364,40.754282,-73.978788,40.743598,1
46726737,5,2013-04-07 02:16:00 UTC,-73.98485,40.732505,-73.97539,40.724982,5
8353256,4.9,2012-01-22 16:18:46 UTC,-74.002885,40.744302,-74.007062,40.733022,1
14361540,34,2012-12-03 16:01:04 UTC,-73.78713,40.641943,-73.873076,40.774379,2
40727568,3.7,2009-06-13 09:08:13 UTC,-73.994198,40.751172,-73.995423,40.755538,1
7321323,9.3,2009-05-20 08:15:00 UTC,-73.964102,40.765443,-73.979375,40.777752,1
49507331,10.5,2012-06-11 16:21:00 UTC,-73.98224,40.748553,-73.95577,40.773693,1
31095008,5.7,2009-09-30 20:04:00 UTC,-73.971718,40.750395,-73.985802,40.731127,3
44372923,13.3,2012-02-25 05:42:33 UTC,-74.007606,40.726,-73.973831,40.791412,1
9981649,9.3,2011-06-05 02:05:00 UTC,-73.98849,40.723052,-73.987567,40.743573,3
41165980,12,2015-02-26 10:23:04 UTC,-73.98780823,40.76543045,-74.00736237,40.74176025,5
31696075,5.3,2009-07-16 21:59:14 UTC,-74.002693,40.733523,-73.989987,40.735076,1
47385268,9.7,2009-05-31 19:44:00 UTC,-73.954933,40.769143,-73.988858,40.754523,1
46258052,11.3,2010-01-14 06:52:00 UTC,-73.97877,40.724347,-73.976493,40.765807,5
38603687,8.9,2011-07-28 08:21:00 UTC,-73.953975,40.770832,-73.968197,40.754857,5
26385680,4.9,2012-04-12 19:26:09 UTC,-73.984551,40.724847,-73.990287,40.716529,1
41010208,8.1,2012-02-04 18:14:00 UTC,-73.949325,40.635947,-73.957625,40.631913,2
47405590,27.7,2011-01-08 22:19:58 UTC,-73.87085,40.773855,-73.753983,40.667564,1
46259665,3.7,2009-07-03 06:25:00 UTC,-73.99353,40.750682,-74.003163,40.754083,5
8501867,4.5,2011-02-02 14:40:00 UTC,-73.99379,40.720348,-73.985942,40.726755,1
48972012,57.54,2015-04-28 16:14:41 UTC,-73.78052521,40.64527893,-73.98865509,40.75305557,1
16513443,8.5,2011-12-30 20:33:00 UTC,-73.954207,40.770455,-73.970112,40.793082,1
14968026,29,2013-07-27 13:58:34 UTC,-74.0145,40.703862,-73.980836,40.782452,1
14885120,7.3,2009-01-27 21:40:00 UTC,-73.970877,40.760948,-73.951752,40.78614,5
17685794,6,2013-12-16 19:19:41 UTC,-73.999273,40.726725,-73.993488,40.722233,3
29266843,11.3,2010-12-04 18:09:00 UTC,-73.996345,40.723692,-73.992527,40.753728,2
46385057,9.5,2014-12-15 22:10:00 UTC,-74.000773,40.718702,-73.986893,40.745972,1
30942729,5.5,2013-12-02 15:22:57 UTC,-74.000803,40.757969,-74.003023,40.760262,1
38269591,9.5,2014-11-17 12:42:00 UTC,-73.991372,40.750242,-73.981395,40.737367,1
21428586,20.1,2012-07-18 19:42:28 UTC,-73.981052,40.768196,-73.939216,40.851215,1
13741953,8.5,2009-07-28 00:33:00 UTC,-74.00466,40.706977,-73.99814,40.740495,1
49767875,4.5,2010-09-25 15:03:22 UTC,-74.00742,40.707563,-74.006626,40.716562,1
34087124,8.1,2011-10-20 09:20:34 UTC,-73.964303,40.758177,-73.956973,40.779371,1
35940610,8.9,2011-11-03 19:53:00 UTC,-73.98469,40.742763,-73.998277,40.733888,1
11615023,7.3,2011-06-02 17:23:00 UTC,-73.983242,40.756222,-73.979042,40.771953,1
10225884,28.5,2013-01-15 20:10:00 UTC,-73.990947,40.734887,-73.945982,40.835317,2
6670968,8.9,2011-05-06 23:50:15 UTC,-73.952337,40.742674,-73.962219,40.714935,1
51769282,4.5,2009-12-22 18:55:39 UTC,-73.972829,40.749289,-73.981469,40.744026,2
14153868,6.5,2012-11-26 07:11:32 UTC,-73.98792,40.759472,-73.979443,40.773627,1
39429427,8,2013-05-17 10:54:00 UTC,-73.983805,40.770402,-73.975977,40.78637,3
16892733,6.5,2010-07-28 13:35:00 UTC,-74.008875,40.716043,-74.005072,40.739843,1
36504110,5,2013-05-31 07:44:13 UTC,-73.961075,40.768886,-73.967382,40.763233,1
8573494,4,2015-04-25 02:42:34 UTC,-73.98851013,40.73136139,-73.9838562,40.73188019,1
